config_id,config_hash,checkpoint_hash,random_seed,MAX_NODES,MAX_HEIGHT,init_pop_method,max_iterations,pop_size,tourn_size,cxpb,mutpb,constants_range_json,ELITE_SIZE,LOG_METRICS_EVERY,hof_size,best_train_r2,best_test_r2,best_train_huber_loss,best_train_adj_r2,best_test_adj_r2,best_train_smape,best_test_smape,best_train_mae,best_test_mae,best_num_nodes,best_height,best_expression,hof_csv,population_csv,checkpoint_path,reached_target,stop_reason
beam_grid_0259,fa25024fef,29f65712e8,42,400,30,oblesa,100,2000,60,0.55,0.65,"[-100.0, 100.0]",5,100,50,0.5112714901187233,0.4933012897853334,0.0206702369590741,0.5107732691890235,0.4912286793452733,0.3257042489433319,0.3292284111726733,0.1646709193296738,0.1664084397508914,199.0,29.0,"div(-12.003767490386963, sub(sub(sub(add(add(log(X4), div(identity(div(identity(X5), add(add(log(X4), X9), add(sub(add(sub(X7, log(X1)), sqrt(div(identity(X5), identity(X11)))), X7), X7)))), X4)), add(sub(add(sub(add(X13, X14), log(X1)), sqrt(div(identity(X5), identity(X11)))), X7), mul(div(X7, X11), X5))), div(X15, add(sub(add(sub(add(div(add(X13, add(div(sub(add(sub(add(X13, X14), X12), sqrt(div(X7, identity(X11)))), X7), X11), add(div(X12, identity(X11)), add(sub(add(div(sub(add(sub(add(X13, X14), X12), sqrt(div(identity(X5), identity(19.0665602684021)))), X7), X11), sqrt(div(identity(X7), X1))), X7), X7)))), X11), add(sub(add(sub(add(sub(add(div(X12, X11), add(sub(add(div(sub(add(sub(add(div(identity(X5), identity(X11)), X14), X12), div(add(X13, X14), identity(sq2(mul(sub(X6, X12), sub(X1, X6)))))), X7), X11), add(div(X12, X11), add(sub(add(div(sub(add(sub(add(X13, X14), X12), div(identity(X5), identity(X11))), X7), X11), sqrt(div(identity(X7), identity(X11)))), X7), X7))), X7), X7)), X7), X7), X7), X7), X7), X7)), X7), X7), X7), X7))), log(X1)), 19.0665602684021))",results/exp_perf_beam_grid_search_0259_fa25024fef_hall_of_fame.csv,results/exp_perf_beam_grid_search_0259_fa25024fef_final_population.csv,checkpoints/exp_perf_beam_grid_search_ckpt_29f65712e8.pkl,False,max_iterations
beam_grid_0153,196ae546f2,02e6058e21,42,400,30,oblesa,100,2000,80,0.65,0.45,"[-50.0, 50.0]",10,100,50,0.5110238493212946,0.4956804529136164,0.0206807106553289,0.5105253759409483,0.4936175742495386,0.3240180943060508,0.3266554712670063,0.1625707690744451,0.1642881869780755,218.0,30.0,"log(sqrt(log(log(sq2(sq2(mul(sq2(X12), add(sq2(add(div(sq2(div(sq2(div(log(sq2(mul(sq2(add(X13, add(sq2(sq2(X17)), X11))), X11))), X11)), sqrt(div(sq2(div(sub(add(identity(X5), add(identity(mul(sub(mul(X8, X17), sub(X0, X7)), sq2(sqrt(X1)))), log(sq2(mul(sq2(X1), X0))))), X1), X11)), identity(add(X18, X14)))))), sqrt(sqrt(div(sq2(div(sub(add(identity(32.50670918285512), add(identity(mul(sub(mul(mul(sub(mul(X8, X17), X4), sq2(sq2(mul(X15, X7)))), X17), X4), sq2(sqrt(X1)))), log(sq2(mul(sq2(X1), X0))))), X1), X11)), identity(add(X18, X14)))))), sq2(mul(sq2(div(log(sq2(mul(sq2(mul(sq2(add(X13, add(sq2(sq2(mul(X15, X7))), X11))), X11)), X11))), X11)), X7)))), add(sq2(sq2(mul(sq2(sq2(add(div(log(sq2(sq2(mul(sq2(add(X13, add(sq2(sq2(mul(sq2(sq2(add(div(X5, X1), X14))), X7))), X14))), X11)))), X11), div(sub(X9, X1), X11)))), sq2(div(log(sq2(mul(sq2(add(X13, add(sq2(sq2(mul(sub(X0, add(sq2(X7), div(X14, X12))), X5))), X11))), add(X13, add(sq2(sq2(mul(sq2(sq2(sq2(sq2(sq2(X13))))), add(X7, add(sq2(sub(mul(X8, X17), sub(X0, add(sq2(X7), div(X14, X12))))), X0))))), sq3(X15)))))), X11))))), X0)))))))))",results/exp_perf_beam_grid_search_0153_196ae546f2_hall_of_fame.csv,results/exp_perf_beam_grid_search_0153_196ae546f2_final_population.csv,checkpoints/exp_perf_beam_grid_search_ckpt_02e6058e21.pkl,False,max_iterations
beam_grid_0158,f8b2dd30b8,478963fb61,42,400,30,oblesa,100,2000,100,0.65,0.55,"[-100.0, 100.0]",10,100,50,0.5107460296059804,0.4931155389990023,0.020692460735857,0.5102472730099139,0.4910421687602468,0.3107539354822265,0.3159103921669014,0.1556486814448624,0.1576929509218859,215.0,28.0,"sq2(div(add(78.01480293273926, sqrt(add(X13, add(add(sqrt(sqrt(sqrt(sq2(X8)))), div(78.01480293273926, exp(X17))), add(add(add(add(X1, add(exp(X13), sq3(X18))), div(78.01480293273926, 78.01480293273926)), div(add(add(add(add(X1, -50.53829350373575), div(div(add(mul(78.01480293273926, 78.01480293273926), sq2(X5)), X11), X12)), div(add(div(add(78.01480293273926, sqrt(add(X18, add(exp(X17), X4)))), X2), sqrt(add(X18, add(exp(X17), X4)))), X2)), div(add(add(X1, X16), div(div(add(mul(add(sqrt(div(add(mul(add(sqrt(sqrt(sqrt(sq2(X8)))), div(78.01480293273926, exp(X17))), 78.01480293273926), sq2(X5)), X11)), sq2(X5)), 78.01480293273926), sq2(X5)), X11), X12)), X11)), X2)), div(add(add(add(add(X1, X15), div(div(add(mul(X5, 78.01480293273926), mul(X5, X3)), X1), X12)), div(div(add(add(add(add(X1, X16), div(div(add(mul(add(sqrt(div(add(mul(sq3(sqrt(exp(X6))), 78.01480293273926), sq2(X5)), X11)), sq2(X5)), 78.01480293273926), sq2(X5)), X11), X12)), div(add(78.01480293273926, div(div(add(mul(add(sqrt(div(add(mul(sq3(sqrt(exp(X6))), 78.01480293273926), sq2(X5)), X11)), sq2(X5)), 78.01480293273926), sq2(X5)), X11), X12)), X2)), div(add(sub(17.492447564637942, X14), sq2(X5)), X11)), X2), X2)), sq2(X5)), X11)))))), add(add(add(add(X1, X16), X16), add(78.01480293273926, sqrt(add(X17, X11)))), div(add(78.01480293273926, X1), X12))))",results/exp_perf_beam_grid_search_0158_f8b2dd30b8_hall_of_fame.csv,results/exp_perf_beam_grid_search_0158_f8b2dd30b8_final_population.csv,checkpoints/exp_perf_beam_grid_search_ckpt_478963fb61.pkl,False,max_iterations
beam_grid_0229,47a4f7ae32,9bbb75fae8,42,400,30,oblesa,100,2500,120,0.6,0.55,"[-100.0, 100.0]",5,100,50,0.5107442886604823,0.5008439706035561,0.0206925343672397,0.5102455302896565,0.4988022128945072,0.3217806333780609,0.3240784730450902,0.1612678208791585,0.1619576537646592,326.0,29.0,"exp(div(add(X0, add(add(X0, add(add(add(X11, identity(X0)), exp(X16)), identity(mul(identity(mul(identity(mul(X15, log(X11))), X0)), log(X11))))), div(add(X10, add(add(add(X5, identity(add(add(add(add(add(X5, identity(mul(add(X0, add(add(add(X11, -95.35840880377167), exp(X16)), X6)), log(78.20366991565376)))), add(add(add(add(X5, add(add(add(X13, identity(mul(add(X0, add(sq2(sq3(X14)), X6)), log(add(X0, X10))))), add(add(add(add(X5, add(add(add(X11, identity(X11)), exp(X16)), mul(identity(mul(-95.35840880377167, log(X11))), identity(mul(X15, log(X11)))))), sq3(X16)), mul(X15, X0)), mul(X11, log(add(X16, X8))))), mul(add(add(add(add(X5, add(add(add(X11, identity(X12)), X17), mul(identity(mul(-95.35840880377167, log(X11))), X0))), sq3(X16)), mul(X15, X0)), mul(X11, log(add(X16, X8)))), X0))), mul(-95.35840880377167, log(X1))), mul(-95.35840880377167, log(X1))), mul(sq3(X13), log(add(X16, X8))))), mul(X15, X0)), mul(X15, -80.76569305584434)), mul(sq3(sq2(X17)), log(add(X16, X8)))))), add(add(add(sq3(X16), add(add(add(add(X5, identity(mul(add(X0, add(add(add(X11, -95.35840880377167), exp(X16)), X6)), log(78.20366991565376)))), add(add(add(add(add(add(add(add(X5, add(add(add(X11, identity(X16)), exp(X16)), mul(identity(mul(-95.35840880377167, log(X1))), X17))), sq3(X16)), X15), mul(X11, log(add(X16, X8)))), add(add(add(X5, identity(mul(add(X0, X10), log(78.20366991565376)))), add(add(add(add(X5, add(add(add(X11, identity(X16)), exp(X16)), -95.35840880377167)), sq3(X16)), X15), mul(X11, log(add(X16, X8))))), mul(identity(mul(identity(sqrt(X3)), log(X11))), X0))), sq3(X16)), mul(X15, X0)), mul(sq3(X13), log(add(X16, X8))))), mul(X15, X0)), mul(identity(mul(X15, sq3(X13))), X0))), mul(X15, X0)), mul(sq3(X13), X11))), mul(add(add(X5, add(add(add(X11, identity(X12)), exp(X16)), mul(identity(mul(-95.35840880377167, log(X11))), X0))), sq3(X16)), X0))), -95.35840880377167))), -95.35840880377167))",results/exp_perf_beam_grid_search_0229_47a4f7ae32_hall_of_fame.csv,results/exp_perf_beam_grid_search_0229_47a4f7ae32_final_population.csv,checkpoints/exp_perf_beam_grid_search_ckpt_9bbb75fae8.pkl,False,max_iterations
beam_grid_0241,44001f2e89,6f6dc23f60,42,400,30,oblesa,100,3000,100,0.55,0.7,"[-50.0, 50.0]",10,100,50,0.5101599764229352,0.490602569037486,0.0207172472132555,0.5096606223909594,0.4885189196966275,0.3204230472071319,0.3253654754489697,0.1620003454810916,0.1649178358829083,202.0,30.0,"log(div(-48.808003310114145, add(log(sqrt(sqrt(sqrt(sq3(sqrt(div(div(sq3(sqrt(div(sqrt(div(sq3(sqrt(div(sq3(exp(log(sqrt(sqrt(sq3(div(sq3(exp(X14)), X11))))))), X11))), X6)), X11))), X1), X11))))))), add(sub(X13, identity(X0)), add(log(sqrt(sqrt(sq3(div(div(sq3(exp(div(-48.808003310114145, add(sq2(X17), add(log(mul(sqrt(identity(log(identity(add(mul(identity(exp(X5)), mul(sq3(div(sq3(sq2(log(X11))), X11)), mul(sq3(div(sq3(37.169579682187006), exp(X1))), identity(identity(exp(X5)))))), add(mul(mul(mul(X13, mul(X18, X11)), X13), mul(add(exp(mul(X16, X12)), add(X14, X7)), sq2(div(sub(X13, X10), exp(X5))))), log(log(log(sq3(sq3(exp(X6)))))))))))), sqrt(identity(log(identity(add(mul(identity(exp(X5)), mul(sq3(div(sq3(sq2(log(X11))), X11)), mul(sq3(div(sq3(37.169579682187006), exp(X1))), identity(identity(exp(X5)))))), add(mul(mul(mul(X13, mul(X18, X11)), X17), mul(add(exp(mul(X16, X12)), add(X14, sq3(X17))), sq2(div(sub(X13, add(X11, X13)), exp(X5))))), log(log(log(sq3(sq3(exp(X1)))))))))))))), add(log(sqrt(sqrt(sq3(div(mul(X8, sq2(mul(sqrt(X4), sqrt(sq2(log(X11)))))), X11))))), -27.602465450763702)))))), X11), X11))))), -27.602465450763702)))))",results/exp_perf_beam_grid_search_0241_44001f2e89_hall_of_fame.csv,results/exp_perf_beam_grid_search_0241_44001f2e89_final_population.csv,checkpoints/exp_perf_beam_grid_search_ckpt_6f6dc23f60.pkl,False,max_iterations
beam_grid_0118,04d5de8d0b,6277c128a5,42,400,30,oblesa,100,2500,120,0.65,0.45,"[-100.0, 100.0]",10,100,50,0.5094229483075041,0.4888169144761,0.0207484190100372,0.5089228429323481,0.4867259610584564,0.318997041744122,0.3232276108207497,0.1573245963322224,0.1595857376919489,289.0,29.0,"div(67.12368726730347, add(sub(sub(mul(sqrt(X10), X0), X13), X13), add(sub(mul(sqrt(X11), sqrt(sqrt(sqrt(X15)))), sqrt(X11)), add(X17, add(X15, add(X17, add(sub(mul(div(X1, sqrt(sqrt(X3))), X0), X13), add(mul(X16, sub(mul(sqrt(sqrt(sqrt(X2))), sqrt(sqrt(X15))), X14)), add(add(X17, div(sqrt(add(sub(sub(mul(sqrt(X11), X15), X15), X14), add(add(sqrt(sqrt(sqrt(X11))), add(X15, add(sub(mul(sqrt(X13), X15), sqrt(X11)), add(sub(sub(mul(sqrt(X11), sub(X13, sqrt(X11))), sqrt(X11)), X0), add(identity(X16), add(X15, add(mul(sub(mul(div(X11, exp(sqrt(X18))), sqrt(exp(X6))), X6), mul(div(X1, exp(sqrt(X18))), X0)), add(sub(sub(sub(sub(sub(sub(X11, sqrt(X4)), X13), sqrt(sqrt(div(X3, X0)))), sqrt(X4)), sub(X11, sqrt(X4))), sqrt(div(X4, X0))), 89.91368118862798)))))))), add(X4, add(mul(sub(sub(sub(sub(sub(sub(mul(sqrt(sqrt(sqrt(X2))), X4), X14), sqrt(X4)), X13), sqrt(sqrt(sqrt(sqrt(sqrt(sqrt(X10))))))), sqrt(X4)), X13), X15), add(sub(sub(sub(sub(sub(sub(sqrt(identity(X7)), sqrt(X4)), X13), sqrt(sqrt(sq2(sqrt(X3))))), sqrt(identity(X7))), X13), sqrt(div(X4, X0))), mul(sqrt(identity(X16)), sqrt(sqrt(sqrt(X15)))))))))), log(identity(X4)))), add(sub(mul(mul(sub(sub(sqrt(sqrt(sqrt(sqrt(sqrt(X10))))), X14), X14), X15), log(identity(X4))), X0), add(X15, add(X17, add(X15, add(sub(mul(sqrt(X11), X15), sqrt(X11)), add(sub(sub(mul(sqrt(X11), X15), sqrt(X11)), X0), add(identity(X16), add(X15, add(mul(sqrt(X11), X15), add(sub(sub(sub(sub(sub(sub(X11, sqrt(X4)), X13), sqrt(sqrt(X3))), sqrt(X4)), X13), sqrt(div(X4, X0))), 89.91368118862798)))))))))))))))))))",results/exp_perf_beam_grid_search_0118_04d5de8d0b_hall_of_fame.csv,results/exp_perf_beam_grid_search_0118_04d5de8d0b_final_population.csv,checkpoints/exp_perf_beam_grid_search_ckpt_6277c128a5.pkl,False,max_iterations
beam_grid_0049,01f01abafa,126f264a4f,42,400,30,oblesa,100,2000,120,0.65,0.55,"[-50.0, 50.0]",5,100,50,0.5068915490314121,0.4830953106486326,0.0208554817694567,0.5063888630904096,0.4809809534693697,0.3212032978040329,0.3265915675246821,0.1589085590934487,0.1620955528146508,155.0,25.0,"div(add(identity(mul(X17, identity(mul(log(add(mul(X0, X0), add(add(X18, mul(X0, X11)), mul(add(X15, log(sqrt(sqrt(X8)))), X16)))), X13)))), add(mul(log(sqrt(X8)), X13), 33.66093635559082)), add(add(add(add(mul(X0, X11), add(add(div(X11, add(add(identity(mul(X17, identity(mul(X6, X13)))), X17), mul(X0, add(add(add(X17, add(add(exp(sq3(X14)), identity(mul(add(X17, add(identity(mul(add(X17, add(mul(add(X15, X17), X16), mul(add(X15, X17), X16))), exp(identity(X7)))), mul(add(X15, X17), X16))), identity(X18)))), X17)), add(X0, X17)), add(sq3(sq3(X13)), X17))))), identity(add(div(X11, sqrt(X8)), identity(add(div(X11, sqrt(X8)), identity(mul(add(X15, X17), X13))))))), X17)), add(X0, X17)), add(X17, add(add(add(sqrt(sqrt(exp(identity(add(div(X11, sqrt(X8)), identity(mul(add(X15, X17), X13))))))), X13), X17), mul(add(X15, X17), X16)))), 33.66093635559082))",results/exp_perf_beam_grid_search_0049_01f01abafa_hall_of_fame.csv,results/exp_perf_beam_grid_search_0049_01f01abafa_final_population.csv,checkpoints/exp_perf_beam_grid_search_ckpt_126f264a4f.pkl,False,max_iterations
beam_grid_0059,8ff69f9ccb,084b22fa49,42,400,30,oblesa,100,2000,60,0.6,0.7,"[-50.0, 50.0]",5,100,50,0.5068843220283101,0.4750385221138073,0.0208557874276362,0.5063816287199367,0.472891209287147,0.3169925305147286,0.3235478033144054,0.1588203822467935,0.1629101971816145,133.0,25.0,"div(33.66093635559082, add(sqrt(X11), add(X0, add(sub(sub(identity(add(mul(X15, sqrt(X11)), X16)), X13), add(sqrt(X5), sqrt(X18))), add(sqrt(X11), add(sub(sub(identity(add(identity(add(identity(identity(add(sub(identity(X1), sqrt(X5)), X15))), add(X15, X0))), add(add(X15, mul(sub(identity(log(add(X13, X2))), add(sqrt(X5), X7)), mul(X17, X15))), mul(sub(sub(identity(add(identity(add(identity(add(identity(identity(add(sub(identity(X1), sqrt(X5)), X15))), add(X15, sqrt(identity(log(mul(X1, X2))))))), identity(log(mul(X1, X2))))), add(X15, mul(X11, X0)))), X1), add(log(X3), log(X3))), mul(X17, X15))))), sqrt(add(identity(identity(add(sub(identity(X1), sqrt(X5)), X7))), add(div(sq3(X13), add(X0, X2)), X1)))), add(sqrt(X5), X18)), add(X17, 33.66093635559082)))))))",results/exp_perf_beam_grid_search_0059_8ff69f9ccb_hall_of_fame.csv,results/exp_perf_beam_grid_search_0059_8ff69f9ccb_final_population.csv,checkpoints/exp_perf_beam_grid_search_ckpt_084b22fa49.pkl,False,max_iterations
beam_grid_0044,7204d65ad2,8e2801e0bc,42,400,30,oblesa,100,2000,150,0.55,0.7,"[-50.0, 50.0]",5,100,50,0.5047849840315001,0.4906711731671446,0.02094457662854,0.5042801506103496,0.4885878044459768,0.3261029118706483,0.3308645765673024,0.1581344839723613,0.1597564634937187,132.0,30.0,"exp(div(identity(identity(sub(identity(sub(X1, -2.3934941775613936)), -2.3934941775613936))), sub(sub(sub(sub(sub(div(identity(identity(X4)), identity(sub(log(identity(add(X8, identity(sub(X16, identity(X5)))))), div(identity(identity(sq2(div(identity(identity(sq2(X4))), sq3(sub(X2, X6)))))), sq3(sub(X2, X6)))))), sub(X12, div(32.48583402227942, identity(sub(exp(sub(log(identity(add(identity(sub(exp(sub(log(32.48583402227942), div(32.48583402227942, identity(sub(exp(sub(log(identity(add(identity(add(X8, X8)), sub(X2, X6)))), sq3(X18))), -2.3934941775613936))))), -2.3934941775613936)), identity(identity(sq2(div(identity(identity(sq2(X4))), sq3(sub(X2, X6))))))))), div(32.48583402227942, identity(sub(exp(sub(log(identity(add(X8, X8))), div(30.131335860612822, identity(sub(exp(X13), X14))))), -2.3934941775613936))))), -2.3934941775613936))))), X13), X13), identity(sq2(div(identity(X9), sq3(sub(X2, X6)))))), sub(add(X5, 32.48583402227942), X16))))",results/exp_perf_beam_grid_search_0044_7204d65ad2_hall_of_fame.csv,results/exp_perf_beam_grid_search_0044_7204d65ad2_final_population.csv,checkpoints/exp_perf_beam_grid_search_ckpt_8e2801e0bc.pkl,False,max_iterations
beam_grid_0207,af9cf5841b,7ac89d9554,42,400,30,oblesa,100,2000,150,0.7,0.55,"[-100.0, 100.0]",5,100,50,0.5027146708107653,0.4702519056988833,0.0210321382583342,0.5022077268653529,0.4680850136016344,0.304390327180377,0.3117448944927954,0.1550682539179907,0.1596501576883705,216.0,28.0,"exp(div(mul(X1, X6), sub(sub(sub(sub(sub(sub(sub(sub(sub(sub(-78.31578550451607, div(mul(sub(X13, X5), identity(sub(mul(X0, mul(X13, X4)), X5))), X2)), add(mul(X0, mul(X13, X4)), -31.141081293287726)), mul(X13, X17)), X6), div(mul(X13, X4), sub(sub(sub(sub(sub(sub(sub(-78.31578550451607, div(mul(sub(X6, X5), sub(mul(X0, mul(X13, X4)), X5)), X2)), add(mul(X0, mul(X13, mul(X14, X6))), -31.141081293287726)), mul(X13, X17)), X6), div(mul(X13, X4), add(mul(X0, mul(X0, mul(X13, X4))), -31.141081293287726))), mul(sub(sub(sub(sub(sub(sub(sub(-78.31578550451607, div(mul(sub(X13, X5), identity(sub(mul(X0, mul(X13, X4)), X5))), X2)), add(mul(X0, mul(X13, X4)), -31.141081293287726)), mul(X13, X17)), X6), div(mul(X13, X4), sub(sub(sub(sub(sub(sub(sub(-78.31578550451607, div(add(mul(X0, mul(X0, mul(X13, X4))), -31.141081293287726), X2)), add(mul(X0, mul(X13, mul(-22.63118356363482, X6))), -31.141081293287726)), mul(X13, X17)), X6), div(mul(X13, X4), add(mul(X0, mul(X0, mul(X13, X4))), -31.141081293287726))), mul(X14, mul(X0, X6))), div(X12, X2)))), mul(X0, mul(X0, X5))), div(X12, X2)), mul(X0, X6))), div(X12, X2)))), mul(X0, mul(X0, X5))), div(X12, X2)), mul(X0, mul(X14, X6))), mul(X13, X17)), add(X1, -31.141081293287726))))",results/exp_perf_beam_grid_search_0207_af9cf5841b_hall_of_fame.csv,results/exp_perf_beam_grid_search_0207_af9cf5841b_final_population.csv,checkpoints/exp_perf_beam_grid_search_ckpt_7ac89d9554.pkl,False,max_iterations
beam_grid_0119,77d6bf2090,5cbab9548b,42,400,30,oblesa,100,2500,120,0.65,0.55,"[-100.0, 100.0]",5,100,50,0.500705054162297,0.4784559876792635,0.021117132793093,0.5001960615680854,0.4763226537214392,0.3131043158761163,0.3187079034829771,0.1573015826957002,0.1598401346829566,285.0,30.0,"exp(div(add(add(add(identity(add(add(identity(X1), X9), div(sqrt(sq3(X5)), -65.74449749243887))), div(82.67531945990535, X12)), div(add(add(add(div(add(add(add(X1, div(add(X12, add(X12, add(identity(sq3(exp(X18))), div(sqrt(sq3(X5)), X12)))), X2)), div(add(add(X1, div(82.67531945990535, sqrt(div(div(X11, X3), sqrt(sq3(X5)))))), add(X12, add(sub(div(sqrt(sq3(X5)), X12), sq2(X11)), div(sqrt(sq3(add(X12, add(identity(X1), div(div(add(add(X1, div(identity(sq2(identity(63.0200468943072))), X12)), sqrt(sq3(X5))), X6), X12))))), X11)))), X12)), add(div(82.67531945990535, X1), div(add(add(X1, div(identity(sq2(identity(63.0200468943072))), X12)), div(82.67531945990535, sqrt(div(div(X11, X3), X5)))), X6))), identity(X1)), div(X10, X2)), sqrt(sq3(X5))), add(div(add(add(identity(X1), div(X1, X12)), add(identity(X1), div(X11, sqrt(div(X11, X3))))), sq3(X2)), div(add(add(X1, div(add(add(X1, add(identity(add(X1, div(add(add(X1, div(sub(identity(X1), sq2(X11)), sqrt(div(X1, X3)))), add(X12, add(identity(X1), div(sqrt(sq3(X5)), X12)))), X12))), div(sqrt(sq3(X5)), X12))), add(add(X12, add(add(add(X14, X4), div(82.67531945990535, sqrt(div(X11, add(add(X1, div(82.67531945990535, sqrt(div(X11, X3)))), add(identity(sq2(identity(63.0200468943072))), add(exp(exp(X15)), div(sqrt(sq3(add(sqrt(sq2(exp(exp(X15)))), add(identity(X1), div(sqrt(X16), X12))))), X12)))))))), add(identity(add(X1, div(add(add(X1, div(sub(div(sqrt(sq3(X5)), X12), sq2(X11)), sqrt(div(X1, X3)))), add(X12, add(identity(X1), div(sqrt(sq3(X5)), X12)))), X12))), div(sqrt(sq3(X5)), X12)))), log(X0))), X12)), sqrt(sq3(X5))), X2))), -65.74449749243887)), div(X16, X0)), -65.74449749243887))",results/exp_perf_beam_grid_search_0119_77d6bf2090_hall_of_fame.csv,results/exp_perf_beam_grid_search_0119_77d6bf2090_final_population.csv,checkpoints/exp_perf_beam_grid_search_ckpt_5cbab9548b.pkl,False,max_iterations
beam_grid_0250,26533c0948,bb39e22cd1,42,400,30,oblesa,100,3000,120,0.6,0.7,"[-50.0, 50.0]",5,100,50,0.5002501417291041,0.4734619115783101,0.0211363728161316,0.4997406853868384,0.4713081497526885,0.3317552976176571,0.3357213801882878,0.1602086085933512,0.163267696168289,96.0,16.0,"sqrt(exp(div(add(add(add(add(add(add(add(add(add(add(X1, div(X15, X0)), sub(X0, X13)), div(X15, X0)), sub(X0, X13)), div(X15, X0)), X15), mul(mul(add(add(add(add(add(add(X1, exp(X15)), X16), sub(X0, X13)), X0), X13), div(sub(X0, X13), X0)), X15), sqrt(X17))), div(sqrt(add(add(add(add(add(add(add(X1, exp(X15)), X16), sub(identity(X7), X13)), div(X15, X0)), X16), div(X15, sq2(X0))), add(X1, exp(X15)))), X0)), div(X1, X12)), X0), add(sub(sub(X0, X13), X5), -23.125955316670677))))",results/exp_perf_beam_grid_search_0250_26533c0948_hall_of_fame.csv,results/exp_perf_beam_grid_search_0250_26533c0948_final_population.csv,checkpoints/exp_perf_beam_grid_search_ckpt_bb39e22cd1.pkl,False,max_iterations
beam_grid_0046,18be95829e,76a24db360,42,400,30,oblesa,100,2000,100,0.65,0.45,"[-50.0, 50.0]",5,100,50,0.4986648037641153,0.4643936153042329,0.0212034229487389,0.498153731292365,0.462202760339923,0.316385934377678,0.324802972413444,0.1574856108901903,0.1625513447950177,198.0,30.0,"div(33.66093635559082, add(X1, add(sqrt(X15), add(X15, add(div(X4, add(X17, add(sqrt(sqrt(X15)), add(sub(X2, X9), add(sqrt(sqrt(X15)), 33.66093635559082))))), add(X15, add(X15, add(sqrt(div(sq2(X11), mul(X4, log(identity(add(div(X3, X15), sq2(identity(add(div(X3, X10), sq2(sq3(div(X5, X1)))))))))))), add(div(div(sqrt(sqrt(X15)), sq2(identity(add(div(sub(X17, log(sq3(exp(sq2(X14))))), X10), sq2(sq3(div(X5, X1))))))), X4), add(X7, add(div(sq2(X13), X3), add(sub(X17, log(X4)), add(sqrt(sqrt(div(log(12.205071369246326), identity(X3)))), add(sqrt(div(sq2(X11), mul(add(div(add(log(identity(add(div(X3, X15), sq2(identity(add(div(33.66093635559082, sub(X17, X13)), sq2(sq3(div(sqrt(X4), X1))))))))), X11), sq3(log(identity(add(sub(X2, X9), identity(add(33.66093635559082, sq2(sub(X9, X16))))))))), add(X5, sq2(sq2(X13)))), log(identity(add(div(X3, X2), X1)))))), add(div(div(sq2(div(X11, X4)), X4), X4), add(sub(X17, X13), add(sqrt(X15), add(sqrt(X15), add(div(add(X15, X11), sq3(log(identity(add(X14, identity(add(X12, sq2(sq2(X13))))))))), add(sub(X17, X13), add(sqrt(X16), 33.66093635559082)))))))))))))))))))))",results/exp_perf_beam_grid_search_0046_18be95829e_hall_of_fame.csv,results/exp_perf_beam_grid_search_0046_18be95829e_final_population.csv,checkpoints/exp_perf_beam_grid_search_ckpt_76a24db360.pkl,False,max_iterations
